teacher_name,teacher_profile_url,publication_title,publication_url
David Henry,https://research.ucc.ie/en/persons/david-henry/,On nonlinearity in three-dimensional equatorial flows,https://research.ucc.ie/en/publications/on-nonlinearity-in-three-dimensional-equatorial-flows/
David Henry,https://research.ucc.ie/en/persons/david-henry/,On three-dimensional Gerstner-like equatorial water waves,https://research.ucc.ie/en/publications/on-three-dimensional-gerstner-like-equatorial-water-waves/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Prediction of the free-surface elevation for rotational water waves using the recovery of pressure at the bed,https://research.ucc.ie/en/publications/prediction-of-the-free-surface-elevation-for-rotational-water-wav/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Steady periodic water waves bifurcating for fixed-depth rotational flows with discontinuous vorticity,https://research.ucc.ie/en/publications/steady-periodic-water-waves-bifurcating-for-fixed-depth-rotationa/
David Henry,https://research.ucc.ie/en/persons/david-henry/,A modified equatorial β-plane approximation modelling nonlinear wave-current interactions,https://research.ucc.ie/en/publications/a-modified-equatorial-%CE%B2-plane-approximation-modelling-nonlinear-w/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Equatorially trapped nonlinear water waves in a β-plane approximation with centripetal forces,https://research.ucc.ie/en/publications/equatorially-trapped-nonlinear-water-waves-in-a-%CE%B2-plane-approxima/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Exact equatorial water waves in the f-plane,https://research.ucc.ie/en/publications/exact-equatorial-water-waves-in-the-f-plane/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Mean Flow Velocities and Mass Transport for Equatorially-Trapped Water Waves with an Underlying Current,https://research.ucc.ie/en/publications/mean-flow-velocities-and-mass-transport-for-equatorially-trapped/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Two-component equations modelling water waves with constant vorticity,https://research.ucc.ie/en/publications/two-component-equations-modelling-water-waves-with-constant-vorti/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Aspects of the mathematical analysis of nonlinear stratified water waves,https://research.ucc.ie/en/publications/aspects-of-the-mathematical-analysis-of-nonlinear-stratified-wate/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Instability of equatorial water waves in the ∫-plane,https://research.ucc.ie/en/publications/instability-of-equatorial-water-waves-in-the-plane/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Instability of internal equatorial water waves,https://research.ucc.ie/en/publications/instability-of-internal-equatorial-water-waves/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Internal equatorial water waves in the f -plane,https://research.ucc.ie/en/publications/internal-equatorial-water-waves-in-the-f-plane/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Global bifurcation of capillary-gravity-stratified water waves,https://research.ucc.ie/en/publications/global-bifurcation-of-capillary-gravity-stratified-water-waves/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Instability of Equatorial Water Waves with an Underlying Current,https://research.ucc.ie/en/publications/instability-of-equatorial-water-waves-with-an-underlying-current/
David Henry,https://research.ucc.ie/en/persons/david-henry/,One-dimensional weakly nonlinear model equations for Rossby waves,https://research.ucc.ie/en/publications/one-dimensional-weakly-nonlinear-model-equations-for-rossby-waves/
David Henry,https://research.ucc.ie/en/persons/david-henry/,On the existence of equatorial wind waves,https://research.ucc.ie/en/publications/on-the-existence-of-equatorial-wind-waves/
David Henry,https://research.ucc.ie/en/persons/david-henry/,On the symmetry of steady equatorial wind waves,https://research.ucc.ie/en/publications/on-the-symmetry-of-steady-equatorial-wind-waves/
David Henry,https://research.ucc.ie/en/persons/david-henry/,An exact solution for equatorial geophysical water waves with an underlying current,https://research.ucc.ie/en/publications/an-exact-solution-for-equatorial-geophysical-water-waves-with-an/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Dispersion relations for steady periodic water waves with an isolated layer of vorticity at the surface,https://research.ucc.ie/en/publications/dispersion-relations-for-steady-periodic-water-waves-with-an-isol/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Large Amplitude Steady Periodic Waves for Fixed-Depth Rotational Flows,https://research.ucc.ie/en/publications/large-amplitude-steady-periodic-waves-for-fixed-depth-rotational/
David Henry,https://research.ucc.ie/en/persons/david-henry/,On free surfaces in hydrostatic flows,https://research.ucc.ie/en/publications/on-free-surfaces-in-hydrostatic-flows/
David Henry,https://research.ucc.ie/en/persons/david-henry/,On the existence of steady periodic capillary-gravity stratified water waves,https://research.ucc.ie/en/publications/on-the-existence-of-steady-periodic-capillary-gravity-stratified/
David Henry,https://research.ucc.ie/en/persons/david-henry/,On the persistence properties of the cross-coupled Camassa-Holm system,https://research.ucc.ie/en/publications/on-the-persistence-properties-of-the-cross-coupled-camassa-holm-s/
David Henry,https://research.ucc.ie/en/persons/david-henry/,On the pressure transfer function for solitary water waves with vorticity,https://research.ucc.ie/en/publications/on-the-pressure-transfer-function-for-solitary-water-waves-with-v/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Steady periodic waves bifurcating for fixed-depth rotational flows,https://research.ucc.ie/en/publications/steady-periodic-waves-bifurcating-for-fixed-depth-rotational-flow/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Analyticity of the free surface for periodic travelling capillary-gravity water waves with vorticity,https://research.ucc.ie/en/publications/analyticity-of-the-free-surface-for-periodic-travelling-capillary/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Dispersion relations for steady periodic water waves of fixed mean-depth with an isolated bottom vorticity layer,https://research.ucc.ie/en/publications/dispersion-relations-for-steady-periodic-water-waves-of-fixed-mea/
David Henry,https://research.ucc.ie/en/persons/david-henry/,On the regularity of steady periodic stratified water waves,https://research.ucc.ie/en/publications/on-the-regularity-of-steady-periodic-stratified-water-waves/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Regularity for steady periodic capillary water waves with vorticity,https://research.ucc.ie/en/publications/regularity-for-steady-periodic-capillary-water-waves-with-vortici/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Pressure in a deep-water stokes wave,https://research.ucc.ie/en/publications/pressure-in-a-deep-water-stokes-wave/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Sur la regularité des ondes progressive périodiques avec vorticité,https://research.ucc.ie/en/publications/sur-la-regularit%C3%A9-des-ondes-progressive-p%C3%A9riodiques-avec-vorticit/
David Henry,https://research.ucc.ie/en/persons/david-henry/,Analyticity of the streamlines for periodic travelling free surface capillary-gravity water waves with vorticity,https://research.ucc.ie/en/publications/analyticity-of-the-streamlines-for-periodic-travelling-free-surfa/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,A cluster-based cell-type deconvolution of spatial transcriptomic data,https://research.ucc.ie/en/publications/a-cluster-based-cell-type-deconvolution-of-spatial-transcriptomic/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Clustering-based deconvolution of brain CT perfusion data,https://research.ucc.ie/en/publications/clustering-based-deconvolution-of-brain-ct-perfusion-data/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Deep Learning Model for Pathological Grading and Prognostic Assessment of Lung Cancer Using CT Imaging: A Study on NLST and External Validation Cohorts,https://research.ucc.ie/en/publications/deep-learning-model-for-pathological-grading-and-prognostic-asses/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Depressive symptoms and healthcare utilization among older adults in China: A cross-sectional examination of the national CHARLS data guided by Andersen behavioral model,https://research.ucc.ie/en/publications/depressive-symptoms-and-healthcare-utilization-among-older-adults-2/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Enhanced NSCLC subtyping and staging through attention-augmented multi-task deep learning: A novel diagnostic tool,https://research.ucc.ie/en/publications/enhanced-nsclc-subtyping-and-staging-through-attention-augmented/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Enhancing Brain CT Perfusion Analysis Using Cluster-Based Deconvolution,https://research.ucc.ie/en/publications/enhancing-brain-ct-perfusion-analysis-using-cluster-based-deconvo/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Improved Parametric Mapping of CT Perfusion in Acute Ischemic Stroke,https://research.ucc.ie/en/publications/improved-parametric-mapping-of-ct-perfusion-in-acute-ischemic-str/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Non-uniform Fourier transform based image classification in single-particle Cryo-EM,https://research.ucc.ie/en/publications/non-uniform-fourier-transform-based-image-classification-in-singl/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Development and external validation of a multimodal integrated feature neural network (MIFNN) for the diagnosis of malignancy in small pulmonary nodules (≤10 mm),https://research.ucc.ie/en/publications/development-and-external-validation-of-a-multimodal-integrated-fe/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Deep-Learning Model of ResNet Combined with CBAM for Malignant–Benign Pulmonary Nodules Classification on Computed Tomography Images,https://research.ucc.ie/en/publications/deep-learning-model-of-resnet-combined-with-cbam-for-malignantben/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Non-uniform Fourier transform based rotational alignment in single-particle Cryo-EM,https://research.ucc.ie/en/publications/non-uniform-fourier-transform-based-rotational-alignment-in-singl/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Patient-Adaptive Population-Based Modeling of Arterial Input Functions,https://research.ucc.ie/en/publications/patient-adaptive-population-based-modeling-of-arterial-input-func/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Histologic subtype classification of non-small cell lung cancer using PET/CT images,https://research.ucc.ie/en/publications/histologic-subtype-classification-of-non-small-cell-lung-cancer-u/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Texture feature-based machine learning classifier could assist in the diagnosis of COVID-19,https://research.ucc.ie/en/publications/texture-feature-based-machine-learning-classifier-could-assist-in/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Spatial Auto-Regressive Analysis of Correlation in 3-D PET with Application to Model-Based Simulation of Data,https://research.ucc.ie/en/publications/spatial-auto-regressive-analysis-of-correlation-in-3-d-pet-with-a/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Three-Dimensional Texture Feature Analysis of Pulmonary Nodules in CT Images: Lung Cancer Predictive Models Based on Support Vector Machine Classifier,https://research.ucc.ie/en/publications/three-dimensional-texture-feature-analysis-of-pulmonary-nodules-i/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,基于深度信念网络检测PET/CT图像肺结节良恶性,https://research.ucc.ie/en/publications/%E5%9F%BA%E4%BA%8E%E6%B7%B1%E5%BA%A6%E4%BF%A1%E5%BF%B5%E7%BD%91%E7%BB%9C%E6%A3%80%E6%B5%8Bpetct%E5%9B%BE%E5%83%8F%E8%82%BA%E7%BB%93%E8%8A%82%E8%89%AF%E6%81%B6%E6%80%A7/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,An Illustration of the Use of Model-Based Bootstrapping for Evaluation of Uncertainty in Kinetic Information Derived from Dynamic PET,https://research.ucc.ie/en/publications/an-illustration-of-the-use-of-model-based-bootstrapping-for-evalu/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Distributed Optimization Algorithm for Discrete-Time Heterogeneous Multi-Agent Systems with Nonuniform Stepsizes,https://research.ucc.ie/en/publications/distributed-optimization-algorithm-for-discrete-time-heterogeneou/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Assessment of a statistical AIF extraction method for dynamic PET studies with 15O water and 18F fluorodeoxyglucose in locally advanced breast cancer patients,https://research.ucc.ie/en/publications/assessment-of-a-statistical-aif-extraction-method-for-dynamic-pet/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Contourlet-based hippocampal magnetic resonance imaging texture features for multivariant classification and prediction of Alzheimer’s disease,https://research.ucc.ie/en/publications/contourlet-based-hippocampal-magnetic-resonance-imaging-texture-f/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Intra-tumoural heterogeneity characterization through texture and colour analysis for differentiation of non-small cell lung carcinoma subtypes,https://research.ucc.ie/en/publications/intra-tumoural-heterogeneity-characterization-through-texture-and/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Mixture Modelling for AIF Extraction from Dynamic PET Studies,https://research.ucc.ie/en/publications/mixture-modelling-for-aif-extraction-from-dynamic-pet-studies/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,The gamma characteristic of reconstructed pet images: Implications for ROI analysis,https://research.ucc.ie/en/publications/the-gamma-characteristic-of-reconstructed-pet-images-implications/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Tumor heterogeneity measurement using [18F] FDG PET/CT shows prognostic value in patients with non-small cell lung cancer,https://research.ucc.ie/en/publications/tumor-heterogeneity-measurement-using-sup18supf-fdg-petct-shows-p/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Model and texture-based characterizations of intratumoral heterogeneity in FDG-PET imaging of lung cancer,https://research.ucc.ie/en/publications/model-and-texture-based-characterizations-of-intratumoral-heterog/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,An improved statistical approach to the estimation of spatial bias and variability in reconstructed PET data,https://research.ucc.ie/en/publications/an-improved-statistical-approach-to-the-estimation-of-spatial-bia/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Calibrating a whole-body circulation model for image-based AIF extraction in the context of blood flow-metabolism mismatch assessment in LABCa patients,https://research.ucc.ie/en/publications/calibrating-a-whole-body-circulation-model-for-image-based-aif-ex/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Prognostic value of tumor heterogeneity evaluated by FDG-PET/CT imaging in lung cancer patients,https://research.ucc.ie/en/publications/prognostic-value-of-tumor-heterogeneity-evaluated-by-fdg-petct-im/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Spatial covariance characteristics in a collection of 3-D PET scanners used in clinical imaging trials,https://research.ucc.ie/en/publications/spatial-covariance-characteristics-in-a-collection-of-3-d-pet-sca/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Kinetic Analysis of 11C-Thymidine PET Imaging Studies of Malignant Brain Tumours,https://research.ucc.ie/en/publications/kinetic-analysis-of-11c-thymidine-pet-imaging-studies-of-malignan/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,A modified FBP algorithm for reconstruction of images when there are high activity regions in the field of view,https://research.ucc.ie/en/publications/a-modified-fbp-algorithm-for-reconstruction-of-images-when-there-/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,An analysis of whole body tracer kinetics in dynamic PET studies with application to image-based blood input function extraction,https://research.ucc.ie/en/publications/an-analysis-of-whole-body-tracer-kinetics-in-dynamic-pet-studies/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Kinetic analysis of dynamic 11C thymidine PET imaging studies: Compartmental and nonparametric approaches,https://research.ucc.ie/en/publications/kinetic-analysis-of-dynamic-11c-thymidine-pet-imaging-studies-com-2/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Kinetic analysis of dynamic 11C-verapamil PET study: Compartmental v adaptive mixture models comparison,https://research.ucc.ie/en/publications/kinetic-analysis-of-dynamic-11c-verapamil-pet-study-compartmental-2/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Statistical aspects of kinetic analysis of gliomas with FDG-PET,https://research.ucc.ie/en/publications/statistical-aspects-of-kinetic-analysis-of-gliomas-with-fdg-pet-2/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,A cautionary note on the use of positivity constrained reconstructions for quantification of regional PET imaging data,https://research.ucc.ie/en/publications/a-cautionary-note-on-the-use-of-positivity-constrained-reconstruc/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Quasi-likelihood deconvolution of non-gaussian non-invertible moving average model,https://research.ucc.ie/en/publications/quasi-likelihood-deconvolution-of-non-gaussian-non-invertible-mov/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Validation of an image derived blood time course extraction method for quantitation of dynamic PET [F-18]-Fluorothymidine (FLT) studies in brain cancer patients,https://research.ucc.ie/en/publications/validation-of-an-image-derived-blood-time-course-extraction-metho/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Kinetic analysis of dynamic positron emission tomography data using open-source image processing and statistical inference tools,https://research.ucc.ie/en/publications/kinetic-analysis-of-dynamic-positron-emission-tomography-data-usi/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Plane-wave SfS reconstruction of water surface characteristics from Lambertian reflectance data,https://research.ucc.ie/en/publications/plane-wave-sfs-reconstruction-of-water-surface-characteristics-fr/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Kinetic analysis of dynamic 18F-FDG and 15O-H 2O PET studies by parametric and nonparametric methods: A statistical analysis,https://research.ucc.ie/en/publications/kinetic-analysis-of-dynamic-sup18supf-fdg-and-sup15supo-h-sub2sub/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Classification of array CGH data using smoothed logistic regression model,https://research.ucc.ie/en/publications/classification-of-array-cgh-data-using-smoothed-logistic-regressi/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Effect of pH and addition of corn oil on the properties of whey protein isolate-based films using response surface methodology,https://research.ucc.ie/en/publications/effect-of-ph-and-addition-of-corn-oil-on-the-properties-of-whey-p/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Nonlinear mixed effects modelling viral load in untreated patients with chronic hepatitis C,https://research.ucc.ie/en/publications/nonlinear-mixed-effects-modelling-viral-load-in-untreated-patient/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Regularized reconstruction of water surfaces from noisy gradient information via plane-wave superposition,https://research.ucc.ie/en/publications/regularized-reconstruction-of-water-surfaces-from-noisy-gradient/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Retrospective analysis of chronic hepatitis C in untreated patients with nonlinear mixed effects model,https://research.ucc.ie/en/publications/retrospective-analysis-of-chronic-hepatitis-c-in-untreated-patien/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Robust smooth segmentation approach for array CGH data analysis,https://research.ucc.ie/en/publications/robust-smooth-segmentation-approach-for-array-cgh-data-analysis/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Constrained clustering of irregularly sampled spatial data,https://research.ucc.ie/en/publications/constrained-clustering-of-irregularly-sampled-spatial-data/
Jian Huang,https://research.ucc.ie/en/persons/jian-huang/,Variable selection in random calibration of near-infrared instruments: Ridge regression and partial least squares regression settings,https://research.ucc.ie/en/publications/variable-selection-in-random-calibration-of-near-infrared-instrum/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,Confabulation dynamics in a reservoir computer: Filling in the gaps with untrained attractors,https://research.ucc.ie/en/publications/confabulation-dynamics-in-a-reservoir-computer-filling-in-the-gap/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,Mean-field approximation for networks with synchrony-driven adaptive coupling,https://research.ucc.ie/en/publications/mean-field-approximation-for-networks-with-synchrony-driven-adapt/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,Stabilising millennial oscillations in large-scale ocean circulation with a delayed feedback due to a circumpolar current,https://research.ucc.ie/en/publications/stabilising-millennial-oscillations-in-large-scale-ocean-circulat/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,Conceptual climate modelling,https://research.ucc.ie/en/publications/conceptual-climate-modelling/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,The Mid-Pleistocene Transition from Budyko's Energy Balance Model,https://research.ucc.ie/en/publications/the-mid-pleistocene-transition-from-budykos-energy-balance-model/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,Bifurcation analysis of a North Atlantic Ocean box model with two deep-water formation sites,https://research.ucc.ie/en/publications/bifurcation-analysis-of-a-north-atlantic-ocean-box-model-with-two/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,"Erratum: Publisher's Note: ""Transitional cluster dynamics in a model for delay-coupled chemical oscillators"" [Chaos 33, 063133 (2023) (Chaos (Woodbury, N.Y.) (2023) 33 6 PII: 089902)",https://research.ucc.ie/en/publications/erratum-publishers-note-transitional-cluster-dynamics-in-a-model/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,Transitional cluster dynamics in a model for delay-coupled chemical oscillators,https://research.ucc.ie/en/publications/transitional-cluster-dynamics-in-a-model-for-delay-coupled-chemic/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,Continental configuration controls ocean oxygenation during the Phanerozoic,https://research.ucc.ie/en/publications/continental-configuration-controls-ocean-oxygenation-during-the-p/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,Border-collision bifurcations in a driven time-delay system,https://research.ucc.ie/en/publications/border-collision-bifurcations-in-a-driven-time-delay-system/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,Signatures Consistent with Multifrequency Tipping in the Atlantic Meridional Overturning Circulation,https://research.ucc.ie/en/publications/signatures-consistent-with-multifrequency-tipping-in-the-atlantic/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,Can signal delay be functional? Including delay in evolved robot controllers,https://research.ucc.ie/en/publications/can-signal-delay-be-functional-including-delay-in-evolved-robot-c/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,The effect of state dependence in a delay differential equation model for the El Niño Southern Oscillation,https://research.ucc.ie/en/publications/the-effect-of-state-dependence-in-a-delay-differential-equation-m/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,Chenciner bubbles and torus break-up in a periodically forced delay differential equation,https://research.ucc.ie/en/publications/chenciner-bubbles-and-torus-break-up-in-a-periodically-forced-del/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,Climate models with delay differential equations,https://research.ucc.ie/en/publications/climate-models-with-delay-differential-equations/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,"Lag in Situated, Embodied and Dynamical Adaptive Systems",https://research.ucc.ie/en/publications/lag-in-situated-embodied-and-dynamical-adaptive-systems/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,Control of desynchronization transitions in delay-coupled networks of type-I and type-II excitable systems,https://research.ucc.ie/en/publications/control-of-desynchronization-transitions-in-delay-coupled-network/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,Investigating irregular behavior in a model for the EI Niño Southern oscillation with positive and negative delayed feedback,https://research.ucc.ie/en/publications/investigating-irregular-behavior-in-a-model-for-the-ei-ni%C3%B1o-south/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,Delayed feedback versus seasonal forcing: Resonance phenomena in an El Niño southern oscillation model,https://research.ucc.ie/en/publications/delayed-feedback-versus-seasonal-forcing-resonance-phenomena-in-a/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,Clustering in delay-coupled smooth and relaxational chemical oscillators,https://research.ucc.ie/en/publications/clustering-in-delay-coupled-smooth-and-relaxational-chemical-osci/
Andrew Keane,https://research.ucc.ie/en/persons/andrew-keane/,Synchronisation in networks of delay-coupled type-I excitable systems,https://research.ucc.ie/en/publications/synchronisation-in-networks-of-delay-coupled-type-i-excitable-sys/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,Strong convergence of a class of adaptive numerical methods for SDEs with jumps,https://research.ucc.ie/en/publications/strong-convergence-of-a-class-of-adaptive-numerical-methods-for-s/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,An adaptive splitting method for the Cox-Ingersoll-Ross process,https://research.ucc.ie/en/publications/an-adaptive-splitting-method-for-the-cox-ingersoll-ross-process/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,Strong convergence of an adaptive time-stepping Milstein method for SDEs with monotone coefficients,https://research.ucc.ie/en/publications/strong-convergence-of-an-adaptive-time-stepping-milstein-method-f/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,Adaptive Euler methods for stochastic systems with non-globally Lipschitz coefficients,https://research.ucc.ie/en/publications/adaptive-euler-methods-for-stochastic-systems-with-non-globally-l/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,The role of adaptivity in a numerical method for the Cox–Ingersoll–Ross model,https://research.ucc.ie/en/publications/the-role-of-adaptivity-in-a-numerical-method-for-the-coxingersoll/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,Stabilization of cycles with stochastic prediction-based and target-oriented control,https://research.ucc.ie/en/publications/stabilization-of-cycles-with-stochastic-prediction-based-and-targ/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,On Cubic Difference Equations with Variable Coefficients and Fading Stochastic Perturbations,https://research.ucc.ie/en/publications/on-cubic-difference-equations-with-variable-coefficients-and-fadi/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,Adaptive timestepping for pathwise stability and positivity of strongly discretised nonlinear stochastic differential equations,https://research.ucc.ie/en/publications/adaptive-timestepping-for-pathwise-stability-and-positivity-of-st/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,Adaptive time-stepping strategies for nonlinear stochastic systems,https://research.ucc.ie/en/publications/adaptive-time-stepping-strategies-for-nonlinear-stochastic-system/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,Stabilisation of difference equations with noisy prediction-based control,https://research.ucc.ie/en/publications/stabilisation-of-difference-equations-with-noisy-prediction-based/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,Stochastic stability analysis of a reduced galactic dynamo model with perturbed α-effect,https://research.ucc.ie/en/publications/stochastic-stability-analysis-of-a-reduced-galactic-dynamo-model/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,"Asymptotic and transient mean-square properties of stochastic systems arising in ecology, fluid dynamics, and system control",https://research.ucc.ie/en/publications/asymptotic-and-transient-mean-square-properties-of-stochastic-sys/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,Almost sure instability of the equilibrium solution of a Milstein-type stochastic difference equation,https://research.ucc.ie/en/publications/almost-sure-instability-of-the-equilibrium-solution-of-a-milstein/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,Erratum: On the use of a discrete form of the Itô formula in the article 'Almost sure asymptotic stability analysis of the θ-Maruyama method applied to a test system with stabilising and destabilising stochastic perturbations' (LMS Journal of Computation and Mathematics (2012) 15 (71-83)),https://research.ucc.ie/en/publications/erratum-on-the-use-of-a-discrete-form-of-the-it%C3%B4-formula-in-the-a/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,Almost sure asymptotic stability analysis of the θ-Maruyama method applied to a test system with stabilising and destabilising stochastic perturbations,https://research.ucc.ie/en/publications/almost-sure-asymptotic-stability-analysis-of-the-%CE%B8-maruyama-metho/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,Non-normal drift structures and linear stability analysis of numerical methods for systems of stochastic differential equations,https://research.ucc.ie/en/publications/non-normal-drift-structures-and-linear-stability-analysis-of-nume/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,Sharp pathwise asymptotic stability criteria for planar systems of linear stochastic difference equations,https://research.ucc.ie/en/publications/sharp-pathwise-asymptotic-stability-criteria-for-planar-systems-o/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,On the local dynamics of polynomial difference equations with fading stochastic perturbations,https://research.ucc.ie/en/publications/on-the-local-dynamics-of-polynomial-difference-equations-with-fad/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,Preserving positivity in solutions of discretised stochastic differential equations,https://research.ucc.ie/en/publications/preserving-positivity-in-solutions-of-discretised-stochastic-diff/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,Towards a systematic linear stability analysis of numerical methods for systems of stochastic differential equations,https://research.ucc.ie/en/publications/towards-a-systematic-linear-stability-analysis-of-numerical-metho/
Conall Kelly,https://research.ucc.ie/en/persons/conall-kelly/,Constrained stability and instability of polynomial difference equations with state-dependent noise,https://research.ucc.ie/en/publications/constrained-stability-and-instability-of-polynomial-difference-eq/
